Created_at,Tweet,Retweet_count,Favourite_count,User,Followers,Location,Tweet_polarity,Category
2023-01-08 03:20:02+00:00,"Fine, Ill do it. But when you find my body, dont believe the suicide note.",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 03:20:02+00:00,"Fine, I'll do it. But when you find my body, don't believe the suicide note.",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 03:10:19+00:00,"She said, Do you hate me? (I don't know, maybe)",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 02:59:41+00:00,"Tell me, if it's not on purpose, why'd you do it again? 
Just admit it, you don't have a world that you're up against. (Anymore)",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 02:49:52+00:00,Don't talk if you're not gonna say much..!,0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 02:39:20+00:00,"and... i'm just... a cashier. 
Who's only purpose is to sell items to players.",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 02:29:37+00:00,"So fuck you, I hope you rot in Hell! 
I know you never cared, but I'm still doing well! 
I got a lotta stories now ",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 02:20:03+00:00,stay soft get beaten only natural to harden up,0,0,maybethatswhyy,10,Admin uses he/it,0,SC
2023-01-08 02:09:50+00:00,"Nobody deserves to be forgotten 
Nobody deserves to fade away",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 01:50:20+00:00,i'm... i'm not just some cashier. i'll prove it here and now.,0,0,maybethatswhyy,10,Admin uses he/it,0,SC
2023-01-08 01:40:01+00:00,PENNY: Tim... Look at him... He's... He's practically sinking into the Eah...,0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 01:20:30+00:00,"my hea will never feel 
will never see 
will never know.",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 01:09:41+00:00,"Nobody would get me, of course they won't.",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 00:59:44+00:00,What happened to the buttons? They aren't buttoning,0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 00:39:23+00:00,"I hate you for what you did 
And I miss you like a little kid.",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 00:29:19+00:00,"Like Joel, I know one day that we'll have to give 'em hell 
But for now, I gotta fuck it up myself",0,0,maybethatswhyy,10,Admin uses he/it,0,SC
2023-01-08 00:19:30+00:00,"And I GAVE, GAVE, GAVE you all I had and you gave that to another man! 
You weren't a pa of the fuckin' plan, too ",0,0,maybethatswhyy,10,Admin uses he/it,1,SC
2023-01-08 00:09:19+00:00,"First saw you in the back of the mosh pit, going so crazy, listening to Toxik 
I can't see the band, everybody's fu ",0,0,maybethatswhyy,10,Admin uses he/it,0,SC
2023-01-07 23:59:41+00:00,dick,0,0,maybethatswhyy,10,Admin uses he/it,0,SC
2023-01-07 23:29:21+00:00,Do they understand...?,0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-07 23:09:34+00:00,"Right person, wrong time 
You best believe when I say it 
I haven't felt this way in a long, long time.",0,0,maybethatswhyy,10,Admin uses he/it,2,SC
2023-01-08 03:19:56+00:00," This song is never not in my head. Play it at my wedding, in the shower, baseball walk-up song, while I ",0,0,Back2aPupkin,32,Sympathetic nervous boy system,0,SI
2023-01-08 03:13:24+00:00," Seattle to visit. Anything longer than a 4 days, Poland.",0,1,Back2aPupkin,32,Sympathetic nervous boy system,0,SI
2023-01-08 03:12:25+00:00," Said youd cut your bangs, callin your bluff",0,0,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-08 03:11:36+00:00, Looks like Senn in the background. Must be Clark,0,0,Back2aPupkin,32,Sympathetic nervous boy system,0,SI
2023-01-08 00:17:41+00:00," I feel you, man. Around the same time. Youre doing great. Its just a shitty tattoo",0,0,Back2aPupkin,32,Sympathetic nervous boy system,0,SI
2023-01-07 04:39:26+00:00," help, I haven't been following",0,1,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-07 02:05:29+00:00," Right call, wrong call, who cares! If youre reading this, you have no stake in this game. Theyre kid ",0,2,Back2aPupkin,32,Sympathetic nervous boy system,1,SI
2023-01-07 01:59:10+00:00,I have mad respect for you but I have questions about the fit,0,0,Back2aPupkin,32,Sympathetic nervous boy system,1,SI
2023-01-06 05:11:34+00:00,Does he know about cbat,0,0,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-05 23:39:17+00:00,"Honestly, The USMNT tearing itself apa because a dad was angry about his kid's playing time really is the best example w",3870,0,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-05 03:07:26+00:00,If I ever video game myself its because I know Ill never have moments like this or near this in my life. I love e ,0,0,Back2aPupkin,32,Sympathetic nervous boy system,0,SI
2023-01-05 00:16:25+00:00, How is this not drugs,0,0,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-05 00:14:56+00:00, Let it eat at you for 6 years until you have no choice but to write it,0,1,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
2023-01-04 05:13:04+00:00, My first thought,0,0,Back2aPupkin,32,Sympathetic nervous boy system,1,SI
2023-01-04 02:52:21+00:00," Each needs to face three votes, minimum",0,1,Back2aPupkin,32,Sympathetic nervous boy system,1,SI
2023-01-03 23:40:18+00:00, Untitled A,0,0,Back2aPupkin,32,Sympathetic nervous boy system,2,SI
