Created_at,Tweet,Retweet_count,Favourite_count,User,Followers,Location,Tweet_polarity,Category
2023-01-07 12:20:31+00:00,"Honestly, some of u act as if those men live only for each other &amp; theres nothing more impo ant than BB in their",0,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-07 12:23:11+00:00,"Didn't know YB personally does edits now. And being scared of public scrutiny is normal, even more",0,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-07 12:20:32+00:00,? Would u be cool with watching ur bestie go down in flames whilst defending u against ppl that won't listen anyway,0,0,AnneAkaEm,903,"Berlin, Deutschland",1,SI
2023-01-07 12:20:31+00:00,"Honestly, some of u act as if those men live only for each other &amp; there's nothing more impo ant than BB in their",0,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-07 12:11:09+00:00,"wife &amp; kid - those r more impo ant than BB, more than anything rly. And if u can't see that, then that's on u. U e",0,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-07 12:11:08+00:00,"thinking what YOU want. Neither SR nor YB owe u shit or have to prove anything to u. You're just a fan, sit down. T",0,0,AnneAkaEm,903,"Berlin, Deutschland",1,SI
2023-01-07 12:11:07+00:00,"Yeah, with a preggo wife at home, I'm sure he woulda been fine having his whole country against him. Do u even thin",0,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-07 03:10:18+00:00,Ok. I forgot to update this :D bcz he's back,161,0,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-07 03:08:20+00:00,Who made this?,91,0,AnneAkaEm,903,"Berlin, Deutschland",1,SI
2023-01-06 23:03:13+00:00,That was MTV Hongdae coz ain't nobody know Bigbang outside of Korea especially in 2011 ,155,0,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 18:13:27+00:00,"Cancel me if you want but Kpop has only 3 king super junior , bigbangand tvxq",1056,0,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-06 15:15:48+00:00,Malicious rumours. No worries!,0,0,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 12:25:15+00:00,"Yeah, doing sumn wrong

Can't wait to hear # by # (@Realtaeyang)",0,1,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 12:20:17+00:00,"I don't get paid enough for this.

Can't wait to hear # by # (@Realtaeyang)",0,1,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 12:18:33+00:00,"Yes, because that's how you combat a problem: by ignoring it and not speaking up. Yes, you make perfect sense. Let'",1,4,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 12:14:08+00:00,"I'm the kid, ure Adam Driver",0,1,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 11:15:38+00:00,"How about...no sta ing at all!?

Can't wait to hear # by # (@Realtaeyang)",0,1,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 11:13:55+00:00,"I saw that twt too and was like ""bruh"", u getting paid or what? I LISTEN to music, it's not paying my utility bills.",0,3,AnneAkaEm,903,"Berlin, Deutschland",2,SI
2023-01-06 11:10:52+00:00,"Don't even stalol 

Can't wait to hear # by # (@Realtaeyang)",0,1,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 10:36:47+00:00,"VIBE (Feat. Jimin of BTS) - TAEYANG
2023.01.13 2PM (KST)

#VIBE # # # # #",17268,0,AnneAkaEm,903,"Berlin, Deutschland",0,SI
2023-01-06 10:35:55+00:00,"Empty Road
Darling
Wake me up",1,1,AnneAkaEm,903,"Berlin, Deutschland",1,SI
2023-01-07 12:09:51+00:00,"Incredibly proud of how far I've come on my journey

I thought I had nothing left and went through an unimaginable",0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-06 22:10:15+00:00,Pulled this bad boi today! 151g MAK350 That's a personal best for us. The other big one is still growing so it migh,0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-05 20:46:52+00:00,anyone familiar with these?,0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-04 20:26:42+00:00,Pretty sure this is my record here keeping my records straight~-hill billy ~ .,0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-04 03:22:18+00:00,Some blue bruising on golden teacher ,0,0,BOSS_SAMRAT40,65,United States,2,SI
2023-01-03 15:17:04+00:00,Big body no cap ,0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-03 13:04:56+00:00,Already posted a similar pic at 70g but 126?!?!?! New record for me lol,0,1,BOSS_SAMRAT40,65,United States,0,SI
2022-10-07 13:23:58+00:00,"Incredibly proud of how far I've come on my journey
I thought I had nothing left and went through an unimaginable t",0,0,BOSS_SAMRAT40,65,United States,0,SI
2023-01-07 12:04:47+00:00,"Incredibly proud of how far I've come on my journey
I thought I had nothing left and went through an unimaginable t",0,1,Psilocybin710,103,United States,0,SI
2023-01-07 12:04:47+00:00,LSD microdoseto the world ,0,1,Psilocybin710,103,United States,0,SI
2023-01-06 21:33:31+00:00,DIY chocolate mush ,0,3,Psilocybin710,103,United States,0,SI
2023-01-06 01:13:15+00:00,A moderate dose for a Wednesday morning,0,2,Psilocybin710,103,United States,0,SI
2023-01-04 18:15:18+00:00,Monster Tidal wave. 4th flush going nuts,0,9,Psilocybin710,103,United States,0,SI
2023-01-03 13:01:58+00:00,DMT ,0,5,Psilocybin710,103,United States,0,SI
2022-10-22 06:20:52+00:00,5MeO DMT ,0,3,Psilocybin710,103,United States,0,SI
2022-10-22 05:38:30+00:00,Dmt powder ,1,4,Psilocybin710,103,United States,0,SI
2022-10-21 05:43:26+00:00,Mushrooms cultivation,0,3,Psilocybin710,103,United States,0,SI
2022-09-27 01:07:20+00:00,"Psychedelics gained notoriety as recreational drugs, but they are now paof a new paradigm in treating mental hea",1,3,Psilocybin710,103,United States,0,SI
2022-09-25 23:04:24+00:00,DMT ,0,1,Psilocybin710,103,United States,0,SI
2022-09-24 15:08:13+00:00,Dm me,0,2,Psilocybin710,103,United States,0,SI
2022-09-24 15:03:40+00:00,Do you need some SPIRIT MOLECULE,0,0,Psilocybin710,103,United States,0,SI
2022-09-24 09:48:03+00:00,Magic mushrooms are fungi that contain the hallucinogenic substance psilocybin--which produces a 6 hour psychedelic,0,0,Psilocybin710,103,United States,0,SI
2022-09-20 06:27:53+00:00,"SMALL MAGIC MUSHROOM PENDANT WITH WHITE DIAMONDS ON 16"" CHAIN",0,1,Psilocybin710,103,United States,0,SI
2022-09-20 06:23:45+00:00,TOP QUALITY DMT SPIRIT MOLECULE,0,4,Psilocybin710,103,United States,0,SI
2022-09-17 05:44:13+00:00,Trippy flip milk chocolate bar. Shrooms chocolate made from very high grade psilocybin extract cannabis and premium,1,5,Psilocybin710,103,United States,0,SI
2022-09-15 23:55:51+00:00,The Golden Teacher magic mushroom strain is a favorite among cultivators and psychonauts. Cultivators love the Gold,1,4,Psilocybin710,103,United States,0,SI
2022-09-13 09:06:33+00:00,"White Rhino cmon now, come get that natural viagra",1,2,Psilocybin710,103,United States,1,SI
2022-09-12 06:16:29+00:00,Get your 5MeO DMT Ca s and 200ug LSD Tabs,1,2,Psilocybin710,103,United States,0,SI
2022-09-11 11:20:06+00:00,"Yeah. Unless you want to live in some far off near-highway complex, theres nothing good near the city.",0,0,Psilocybin710,103,United States,2,SI
2023-01-07 11:57:54+00:00,"Yeah. Unless you want to live in some far off near-highway complex, theres nothing good near the city.",0,0,JHof,587,ATX/NYC,2,SI
2023-01-07 11:57:54+00:00,"Ha ford CT before the highways vs after the highways
1934 2019",0,0,JHof,587,ATX/NYC,0,SI
2023-01-06 01:00:14+00:00,And then theres the pawhere you have to pay a realtor one months rent for responding to your Zillow message.,188,0,JHof,587,ATX/NYC,2,SI
2023-01-03 15:21:21+00:00,"Sometimes I inquire about NYC apa ments, and often",0,0,JHof,587,ATX/NYC,1,SI
2023-01-03 15:18:20+00:00,This makes me want to ,0,0,JHof,587,ATX/NYC,0,SI
2023-01-03 15:12:41+00:00,What an insane thing to say.,0,1,JHof,587,ATX/NYC,1,SI
2023-01-03 04:01:11+00:00,"In 2022, a redesigned airpoin a dense American city chooses a pile of cars with two dudes in vests yelling at pe",0,0,JHof,587,ATX/NYC,1,SI
2022-12-30 15:17:37+00:00,Build trains.,1,4,JHof,587,ATX/NYC,0,SI
2022-12-27 17:33:13+00:00,"My bad, thought your point was made in good faith.",0,12,JHof,587,ATX/NYC,2,SI
2022-12-22 19:14:18+00:00,But you can look at Milan on the map and see how much of the downtown is given away to p,0,37,JHof,587,ATX/NYC,0,SI
2022-12-22 19:01:51+00:00,They make their own studies to say whatever they need them to say. Its totally disconnected from reality.,0,27,JHof,587,ATX/NYC,2,SI
2022-12-22 17:59:33+00:00,"This is a picture of bureaucracy, federal subsidy and corporatism.",0,1,JHof,587,ATX/NYC,2,SI
2022-12-22 15:06:04+00:00,What a tragedy.,0,1,JHof,587,ATX/NYC,2,SI
2022-12-22 11:41:39+00:00,The disconnect between DOTs and the people who actually care about this stuff is always amazing.,0,6,JHof,587,ATX/NYC,0,SI
2022-12-21 21:24:45+00:00,S Congress neighborhood permit hours versus Austin 311 enforcement hours. Really only enforceable for one hour on M,0,15,JHof,587,ATX/NYC,2,SI
2022-12-21 19:23:29+00:00,"""...he had come to view the pedestrian as a threshold or indicator species capable of foretelling things to comeif",0,2,JHof,587,ATX/NYC,0,SI
2022-12-20 12:32:20+00:00,"Milwaukee, 1940s &amp; 2020",0,0,JHof,587,ATX/NYC,0,SI
2022-12-18 04:38:46+00:00,People will do whatever is easiest. Its land use and transit availability.,1083,0,JHof,587,ATX/NYC,0,SI
2022-12-16 16:05:50+00:00,A lingering depression exists in millions of people forced to live in a country built exclusively for the automobile.,0,1,JHof,587,ATX/NYC,2,SI
2022-12-15 22:11:20+00:00,The tiny T2 pick up area doesnt have room for vehicles to sit for 15 mins at a time. All of these clos,94,0,JHof,587,ATX/NYC,2,SI
2022-12-15 22:09:18+00:00,"use this question to appreciate yourself!:D Though I have nothing much to say, but Im glad Im slowly gaining c",0,0,JHof,587,ATX/NYC,0,SI
2023-01-07 11:45:48+00:00,"The lovely young lady in the photo is Mia,now age 19 and very happy with life. At age 14 she was a troubled teen wi",0,1,Brian70362077,66,"York, England",0,SI
2023-01-07 11:45:48+00:00,There were loads around Piccadilly Circus an,0,1,Brian70362077,66,"York, England",0,SI
2023-01-06 22:46:03+00:00,"Her actual words were ""you, you dim witt'",0,1,Brian70362077,66,"York, England",1,SI
2023-01-06 22:44:10+00:00,Thanks Rich I wouldn't wish to offend a lady. A bit of news. My long time friend and colleague sai,0,1,Brian70362077,66,"York, England",0,SI
2023-01-06 22:40:07+00:00,They are supposed to be classified as electr,0,2,Brian70362077,66,"York, England",2,SI
2023-01-06 22:35:04+00:00,"Yep, I'm afraid so. Think about the figure..",0,1,Brian70362077,66,"York, England",0,SI
2023-01-06 22:27:25+00:00,There's no mention of the 1.5 MILLION dispos,0,0,Brian70362077,66,"York, England",2,SI
2023-01-06 22:18:49+00:00,"Ooh. Hope I haven't offended anyone. Please accept my comment as it was meant to be, sincerely and",0,3,Brian70362077,66,"York, England",0,SI
2023-01-06 22:03:53+00:00,Or to put it another way...why let truth get in the way of a story.,0,1,Brian70362077,66,"York, England",0,SI
2023-01-06 22:00:38+00:00,In 1981 at 17 my wage was 33.65 per week.,0,2,Brian70362077,66,"York, England",0,SI
2023-01-06 21:47:30+00:00,I suspect that the queue of Tesla's was a prearranged phot,0,0,Brian70362077,66,"York, England",2,SI
2023-01-06 21:41:59+00:00,There is actually more cobalt in a smaphone battery tha,0,2,Brian70362077,66,"York, England",0,SI
2023-01-06 21:38:15+00:00,2.5years and 3,0,6,Brian70362077,66,"York, England",0,SI
2023-01-06 21:21:53+00:00,And the wealthy get even wealthier.,0,2,Brian70362077,66,"York, England",0,SI
2023-01-06 21:14:14+00:00,"Alan, I applaud you, not only is it indescribable, it's inedible and indegestable and most likely i",0,0,Brian70362077,66,"York, England",1,SI
2023-01-06 21:11:58+00:00,"Dog poop can be cleaned up, a dogs love is unconditional, I'm sure he was upset.",0,1,Brian70362077,66,"York, England",2,SI
2023-01-06 20:13:33+00:00,"Aww you can't be angry at him looking like at you like that, poor thing must have been really desperate an",0,0,Brian70362077,66,"York, England",2,SI
2023-01-06 20:12:24+00:00,Aww happy bi hday to your little un. Hope it was great for her. One more year and she'll no longe,0,0,Brian70362077,66,"York, England",0,SI
2023-01-06 20:11:05+00:00,"No drink with friends at least 12hrs prior to shift, unannounced drink and drug",0,1,Brian70362077,66,"York, England",2,SI
2023-01-06 20:02:19+00:00,I'll raise you 0630-1830 (alarm goes off at 0430am!!),0,2,Brian70362077,66,"York, England",0,SI
2023-01-06 19:58:49+00:00,Anti Zionism is NOT anti Semitism.This stupid trick that Zionists keep repeating to protect their fas,0,2,Brian70362077,66,"York, England",1,SI
2023-01-07 11:42:30+00:00,"The star of the popular Netflix series Wednesday, Jenna O ega, is accused of anti-Semitism due to her suppoof Pales",0,0,Drziadeh,236,"PALESTINE,PALESTINE",2,SI
2023-01-07 11:26:50+00:00,"R.I.P. Dr David Kelly 

His autopsy records are sealed for 100 years.",473,0,Drziadeh,236,"PALESTINE,PALESTINE",1,SI
2023-01-07 11:25:36+00:00, O hodox # Palestinian flag in occupied Jerusalem in condemnation to # crimes and occupat,4391,0,Drziadeh,236,"PALESTINE,PALESTINE",1,SI
